編號,車位類別,車位價格,車位面積(平方公尺),車位所在樓層
RPSVMLKLQHPFFAO67DA,坡道平面,1100000,,地下三樓
RPVVMLKLQHPFFAO97DA,坡道平面,1100000,,地下二樓
RPWVMLKLQHPFFAO08DA,坡道平面,900000,,地下三樓
RPRVMLKLQHPFFAO57DA,坡道平面,1100000,,地下二樓
RPXTMLKLQHPFFAO97DA,坡道平面,1000000,,地下二樓
RPOUMLKLQHPFFAO17DA,坡道平面,1000000,,地下三樓
RPUVMLKLQHPFFAO87DA,坡道平面,1100000,,地下二樓
RPXSMLKLQHPFFAO87DA,坡道平面,1000000,,地下三樓
RPUSMLKLQHPFFAO57DA,坡道平面,1100000,,地下三樓
RPRSMLKLQHPFFAO27DA,坡道平面,1100000,,地下三樓
RPVRMLKLQHPFFAO57DA,坡道平面,0,,地下一樓
RPVRMLKLQHPFFAO57DA,坡道平面,0,,地下一樓
RPWRMLKLQHPFFAO67DA,坡道平面,0,,地下一樓
RPWRMLKLQHPFFAO67DA,坡道平面,0,,地下二樓
RPQSMLKLQHPFFAO17DA,坡道平面,1300000,,地下一樓
RPXPMLKLQHPFFAO57DA,坡道平面,1100000,,地下三樓
RPSQMLKLQHPFFAO17DA,坡道平面,1000000,,地下三樓
RPOQMLKLQHPFFAO76DA,坡道平面,1000000,,地下三樓
RPWPMLKLQHPFFAO47DA,坡道平面,1000000,,地下三樓
RPRQMLKLQHPFFAO07DA,坡道平面,1200000,,地下一樓
RPUQMLKLQHPFFAO37DA,坡道平面,1200000,,地下一樓
RPTQMLKLQHPFFAO27DA,坡道平面,0,,地下一樓
RPTQMLKLQHPFFAO27DA,坡道平面,0,,地下一樓
RPXQMLKLQHPFFAO67DA,坡道平面,1100000,,地下三樓
RPVQMLKLQHPFFAO47DA,坡道平面,1000000,,地下三樓
RPWQMLKLQHPFFAO57DA,坡道平面,1100000,,地下三樓
RPQRMLKLQHPFFAO07DA,坡道平面,1200000,,地下一樓
RPORMLKLQHPFFAO86DA,坡道平面,0,,地下三樓
RPORMLKLQHPFFAO86DA,坡道平面,0,,地下三樓
RPSRMLKLQHPFFAO27DA,坡道平面,0,,地下三樓
RPSRMLKLQHPFFAO27DA,坡道平面,0,,地下三樓
RPRRMLKLQHPFFAO17DA,坡道平面,0,,地下一樓
RPRRMLKLQHPFFAO17DA,坡道平面,0,,地下二樓
RPPRMLKLQHPFFAO96DA,坡道平面,1000000,,地下三樓
RPQSNLKLQHPFFAO27DA,坡道平面,1200000,,地下二樓
RPTSNLKLQHPFFAO57DA,坡道平面,1100000,,地下三樓
RPOONLKLQHPFFAO66DA,坡道平面,0,,地下三樓
RPOONLKLQHPFFAO66DA,坡道平面,0,,地下三樓
RPSSNLKLQHPFFAO47DA,坡道平面,1100000,,地下三樓
RPTNNLKLQHPFFAO07DA,坡道平面,1300000,,地下一樓
RPVNNLKLQHPFFAO27DA,坡道平面,1100000,,地下三樓
RPUNNLKLQHPFFAO17DA,坡道平面,1000000,,地下三樓
RPRSNLKLQHPFFAO37DA,坡道平面,0,,地下三樓
RPRSNLKLQHPFFAO37DA,坡道平面,0,,地下三樓
RPPONLKLQHPFFAO76DA,坡道平面,0,,地下三樓
RPPONLKLQHPFFAO76DA,坡道平面,0,,地下三樓
RPWNNLKLQHPFFAO37DA,坡道平面,0,,地下一樓
RPWNNLKLQHPFFAO37DA,坡道平面,0,,地下一樓
RPXNNLKLQHPFFAO47DA,坡道平面,0,,地下一樓
RPXNNLKLQHPFFAO47DA,坡道平面,0,,地下一樓
RPTONLKLQHPFFAO17DA,坡道平面,1100000,,地下三樓
RPRONLKLQHPFFAO96DA,坡道平面,1200000,,地下二樓
RPSONLKLQHPFFAO07DA,坡道平面,1000000,,地下三樓
RPXONLKLQHPFFAO57DA,坡道平面,1100000,,地下二樓
RPQONLKLQHPFFAO86DA,坡道平面,0,,地下三樓
RPQONLKLQHPFFAO86DA,坡道平面,0,,地下三樓
RPUONLKLQHPFFAO27DA,坡道平面,1000000,,地下三樓
RPOPNLKLQHPFFAO76DA,坡道平面,1100000,,地下一樓
RPWONLKLQHPFFAO47DA,坡道平面,1100000,,地下二樓
RPVONLKLQHPFFAO37DA,坡道平面,1200000,,地下一樓
RPPPNLKLQHPFFAO86DA,坡道平面,1200000,,地下二樓
RPUPNLKLQHPFFAO37DA,坡道平面,1200000,,地下二樓
RPRPNLKLQHPFFAO07DA,坡道平面,1100000,,地下三樓
RPWPNLKLQHPFFAO57DA,坡道平面,1100000,,地下三樓
RPVPNLKLQHPFFAO47DA,坡道平面,1100000,,地下三樓
RPSPNLKLQHPFFAO17DA,坡道平面,1200000,,地下二樓
RPPQNLKLQHPFFAO96DA,坡道平面,1100000,,地下三樓
RPTPNLKLQHPFFAO27DA,坡道平面,1000000,,地下三樓
RPXPNLKLQHPFFAO67DA,坡道平面,1000000,,地下三樓
RPOQNLKLQHPFFAO86DA,坡道平面,1100000,,地下三樓
RPRQNLKLQHPFFAO17DA,坡道平面,1100000,,地下三樓
RPTQNLKLQHPFFAO37DA,坡道平面,1100000,,地下二樓
RPQQNLKLQHPFFAO07DA,坡道平面,1200000,,地下二樓
RPWQNLKLQHPFFAO67DA,坡道平面,1200000,,地下二樓
RPSQNLKLQHPFFAO27DA,坡道平面,1200000,,地下二樓
RPXQNLKLQHPFFAO77DA,坡道平面,1100000,,地下三樓
RPUQNLKLQHPFFAO47DA,坡道平面,1000000,,地下三樓
RPVQNLKLQHPFFAO57DA,坡道平面,1200000,,地下二樓
RPORNLKLQHPFFAO96DA,坡道平面,1100000,,地下三樓
RPPRNLKLQHPFFAO07DA,坡道平面,0,,地下一樓
RPPRNLKLQHPFFAO07DA,坡道平面,0,,地下二樓
RPQPNLKLQHPFFAO96DA,坡道平面,1100000,,地下三樓
RPOTNLKLQHPFFAO17DA,坡道平面,1150000,42.05,地下一樓
RPQTNLKLQHPFFAO37DA,坡道平面,1150000,42.05,地下一樓
RPXVNLKLQHPFFAO28DA,坡道平面,1150000,42.05,地下一樓
RPUVNLKLQHPFFAO97DA,坡道平面,1100000,42.05,地下一樓
RPUSNLKLQHPFFAO67DA,坡道平面,0,,地下二樓
RPUSNLKLQHPFFAO67DA,坡道平面,0,,地下二樓
RPXSNLKLQHPFFAO97DA,坡道平面,1100000,42.05,地下二樓
RPPNMLMLQHPFFAO76DA,其他,0,,一樓
RPSNMLMLQHPFFAO07DA,其他,0,,一樓
RPRNMLMLQHPFFAO96DA,其他,0,,一樓
RPUNMLMLQHPFFAO27DA,其他,0,,一樓
RPTNMLMLQHPFFAO17DA,其他,0,,一樓
RPQQMLKLQHPFFAO96DA,坡道平面,1000000,,地下三樓
RPPQMLKLQHPFFAO86DA,坡道平面,1100000,,地下二樓
RPPTMLKLQHPFFAO17DA,坡道平面,1200000,,地下二樓
RPQNMLMLQHPFFAO86DA,其他,0,,一樓
RPOVMLKLQHPFFAO27DA,坡道平面,1200000,,地下二樓
RPXVMLKLQHPFFAO18DA,坡道平面,1200000,,地下二樓
RPSWMLKLQHPFFAO77DA,坡道平面,0,,地下一樓
RPSWMLKLQHPFFAO77DA,坡道平面,0,,地下一樓
RPSNNLKLQHPFFAO96DA,坡道平面,1200000,,地下二樓
RPXWMLKLQHPFFAO28DA,坡道平面,0,,地下二樓
RPXWMLKLQHPFFAO28DA,坡道平面,0,,地下二樓
RPPWMLKLQHPFFAO47DA,坡道平面,1200000,,地下一樓
RPSTMLKLQHPFFAO47DA,坡道平面,1100000,,地下二樓
SPSWMLKLQHPFFAO87DA,坡道平面,1200000,,地下二樓
RPTPMLQLQHPFFAO77DA,坡道平面,0,29.45,地下五樓含以下
RPTPMLOLQHPFFAO57DA,其他,0,,一樓
RPSRMLPLQHPFFAO77DA,坡道平面,0,,地下二樓
RPQPMLPLQHPFFAO37DA,坡道平面,0,29.75,地下四樓
RPSNMLPLQHPFFAO47EA,坡道平面,0,,地下四樓
RPVSMLOLPHPFFAO97DA,坡道平面,950000,,地下一樓
RPQQMLPJQHPFFAO27DA,坡道平面,1150000,42.05,地下一樓
RPPRMLPJQHPFFAO27DA,坡道平面,1150000,42.05,地下一樓
RPURMLSKQHPFFAO18DA,坡道平面,1500000,31.21,地下一樓
RPXTMLLMPHPFFAO08DA,坡道平面,1400000,31.21,地下二樓
RPUOMLKLQHPFFAO17DA,坡道平面,1100000,,地下二樓
