編號,車位類別,車位價格,車位面積(平方公尺),車位所在樓層
RPSNMLRKQHPFFEH17DA,坡道平面,0,,地下一樓
RPVRMLNLPHPFFEH47DA,坡道平面,0,37.35,地下三樓
RPOUMLSKQHPFFEH57DA,坡道平面,1000000,34.83,地下一樓
RPTNMLPLQHPFFEH17DA,坡道平面,0,,地下一樓
RPQOMLKLQHPFFEH09DA,坡道平面,0,15.28,地下一樓
RPSPMLNLPHPFFFH07DA,坡道平面,1000000,31.19,地下三樓
RPRPMLTKQHPFFFH57DA,坡道平面,0,22.14,地下二樓
RPOPMLTKQHPFFFH27DA,坡道平面,1000000,30.06,地下二樓
RPPNMLLLPHPFFGH09DA,坡道平面,0,26.82,地下四樓
RPUSMLOLQHPFFBH47EA,坡道平面,1500000,29.84,地下二樓
RPRPMLPLQHPFFAH86EA,坡道平面,0,15.20,地下一樓
RPVOMLQLQHPFFCH47EA,坡道平面,0,,地下一樓
RPUSMLPLQHPFFAH47EA,坡道平面,1200000,33.93,地下二樓
RPPPMLPLQHPFFAH66EA,坡道平面,0,,地下一樓
RPXNMLNKQHPFFHH57DA,坡道平面,1950000,31.43,地下二樓
RPPNMLQLQHPFFHH17DA,坡道平面,1100000,33.07,地下一樓
RPROMLTKQHPFFHH67DA,坡道平面,1950000,23.25,地下二樓
RPPSMLLLQHPFFHH17DA,坡道機械,0,,地下一樓
RPWNMLPLQHPFFBH17DA,坡道平面,1400000,33.01,地下三樓
RPWNMLPLQHPFFBH17DA,坡道平面,1400000,33.01,地下三樓
RPTOMLPLQHPFFBH96DA,坡道平面,0,,地下二樓
RPTOMLPLQHPFFBH96DA,坡道平面,0,,地下二樓
RPUUMLPLQHPFFBH67DA,坡道平面,0,23.00,地下一樓
RPUUMLPLQHPFFBH67DA,坡道平面,0,23.00,地下一樓
RPUUMLPLQHPFFBH67DA,坡道平面,0,23.00,地下一樓
RPXNMLOLQHPFFBH17DA,一樓平面,1000000,13.75,一樓
RPUQMLOLQHPFFBH17DA,坡道平面,0,,地下二樓
RPWPMLLLQHPFFBH96DA,坡道平面,0,,地下一樓
RPOVMLKLQHPFFBH66DA,坡道平面,0,,地下一樓
RPXNMLNKQHPFFCH07DA,坡道平面,1200000,29.77,地下二樓
RPXNMLNKQHPFFCH07DA,坡道平面,1200000,29.77,地下二樓
RPRQMLNKQHPFFBH66DA,坡道平面,0,,地下二樓
RPUOMLKLPHPFFBH09DA,坡道平面,0,,地下二樓
RPVUMLRLQHPFFAH87DA,坡道平面,0,37.41,地下二樓
RPVUMLRLQHPFFAH87DA,坡道平面,0,37.41,地下二樓
RPOQMLPJQHPFFBH09DA,坡道平面,0,,地下二樓
RPOQMLPJQHPFFBH09DA,坡道平面,0,,地下二樓
RPVQMLRLQHPFFAH47DA,坡道平面,1750000,37.41,地下二樓
RPURMLRLQHPFFAH47DA,坡道平面,1750000,37.41,地下二樓
RPXPMLPLQHPFFAH37DA,坡道平面,1700000,34.43,地下三樓
RPORMLRLQHPFFAH86DA,坡道平面,1750000,37.41,地下二樓
RPTRMLRLQHPFFAH37DA,坡道平面,1600000,37.41,地下三樓
RPSQMLPLQHPFFAH96DA,坡道平面,1700000,30.96,地下一樓
RPWNMLPLQHPFFAH07DA,坡道平面,0,,地下一樓
RPXOMLPLQHPFFAH27DA,坡道平面,0,,地下二樓
RPSNMLLLQHPFFAH88DA,坡道平面,0,33.87,地下一樓
RPTPMLPLQHPFFAH96DA,坡道平面,1650000,37.36,地下二樓
RPUOMLOLQHPFFAH86DA,坡道平面,1600000,36.61,地下三樓
RPWQMLKLQHPFFAH86DA,坡道平面,1800000,,地下二樓
RPUQMLOLQHPFFAH07DA,坡道平面,0,,地下一樓
RPPOMLKLQHPFFAH58DA,坡道平面,0,36.63,地下二樓
RPROMLKLQHPFFAH78DA,坡道平面,0,,地下三樓
RPSNMLOJQHPFFAH98DA,坡道平面,1750000,25.32,地下三樓
RPSRMLKKQHPFFAH09DA,坡道平面,1700000,26.57,地下三樓
RPRRMLRKQHPFFAH07DA,坡道平面,1800000,34.15,地下二樓
RPVPMLPLQHPFFAH17DA,坡道平面,0,26.52,地下一樓
RPPQMLPLQHPFFAH66DA,坡道平面,0,34.03,地下三樓
RPPQMLPLQHPFFAH66DA,坡道平面,0,34.03,地下三樓
RPXNMLPLQHPFFAH17DA,坡道平面,0,,地下一樓
RPVRMLRLQHPFFAH57DA,坡道平面,1650000,37.41,地下三樓
RPXRMLRLQHPFFAH77DA,坡道平面,1650000,37.41,地下三樓
RPWRMLRLQHPFFAH67DA,坡道平面,1650000,37.41,地下三樓
RPRSMLRLQHPFFAH27DA,坡道平面,1650000,37.41,地下三樓
RPOSMLRLQHPFFAH96DA,坡道平面,1650000,37.41,地下三樓
RPUSMLRLQHPFFAH57DA,坡道平面,1600000,37.41,地下三樓
RPTSMLRLQHPFFAH47DA,坡道平面,1650000,37.41,地下二樓
RPUNMLSKQHPFFBH17DA,坡道平面,1200000,,地下二樓
RPQSMLRLQHPFFAH17DA,坡道平面,1650000,37.41,地下三樓
RPPOMLSKQHPFFBH76DA,坡道平面,1300000,,地下一樓
RPTSMLRJQHPFFBH37DA,坡道平面,1100000,33.59,地下三樓
RPQUMLLKQHPFFBH76DA,坡道平面,1100000,33.59,地下三樓
RPUUMLLKQHPFFBH17DA,坡道平面,1300000,33.59,地下一樓
RPURNLNJQHPFFBH07DA,坡道平面,1300000,33.59,地下一樓
RPVQOLTLPHPFFBH87DA,坡道平面,1300000,33.59,地下一樓
RPOSOLTLPHPFFBH37DA,坡道平面,1200000,33.59,地下二樓
RPRUMLLKQHPFFBH86DA,坡道平面,1100000,33.59,地下三樓
RPPPMLSLPHPFFBH86DA,坡道平面,1600000,35.20,地下一樓
RPTSMLPLQHPFFAH27DA,坡道平面,0,,地下一樓
RPPVPLRLPHPFFBH67DA,坡道平面,0,29.24,地下一樓
RPPVPLRLPHPFFBH67DA,坡道平面,0,29.24,地下一樓
RPSTMLPLQHPFFAH27DA,坡道機械,0,26.46,地下三樓
RPXNMLQLQHPFFAH27DA,坡道平面,0,,地下一樓
RPTNMLQLQHPFFAH86DA,坡道機械,0,,地下二樓
RPQOMLQLQHPFFAH66DA,坡道平面,0,31.70,地下一樓
RPQOMLQLQHPFFAH66DA,坡道平面,0,31.70,地下一樓
RPPOMLQLQHPFFAH56DA,坡道平面,0,,地下一樓
RPVNMLQLQHPFFAH07DA,坡道平面,0,,地下一樓
RPOOMLQLQHPFFAH09DA,坡道平面,0,32.05,地下一樓
RPUNMLKLQHPFFDH66DA,坡道平面,0,,地下二樓
RPWPMLQLQHPFFAH37DA,坡道平面,0,,地下二樓
RPQOMLMKQHPFFCH98DA,坡道平面,1000000,,地下二樓
RPOOMLMKQHPFFCH78DA,坡道平面,0,,地下一樓
RPUNMLKLQHPFFBH09DA,坡道平面,0,,地下一樓
RPPRMLKLQHPFFBH98DA,坡道平面,0,42.99,地下三樓
RPWTMLOLQHPFFBH67DA,坡道平面,1300000,43.81,地下一樓
RPUNMLQLQHPFFBH07DA,坡道平面,0,,地下二樓
RPPVMLPLQHPFFBH27DA,坡道平面,0,29.70,地下一樓
RPQOMLPLQHPFFHH27DA,坡道平面,0,38.02,地下一樓
RPTPMLQLQHPFFAH17EA,坡道平面,1600000,33.40,地下一樓
RPTPMLQLQHPFFAH17EA,坡道平面,1600000,33.40,地下一樓
RPSPMLQLQHPFFAH07EA,坡道平面,1600000,33.40,地下一樓
RPSPMLQLQHPFFAH07EA,坡道平面,1600000,33.40,地下一樓
RPSPMLQLQHPFFAH07EA,坡道平面,1600000,33.40,地下一樓
RPUPMLQLQHPFFAH27EA,坡道平面,1500000,33.40,地下二樓
RPWPMLQLQHPFFAH47EA,坡道平面,1600000,33.40,地下一樓
RPTSMLPLQHPFFAH37EA,坡道平面,1200000,42.58,地下二樓
RPVPMLQLQHPFFAH37EA,坡道平面,1500000,33.40,地下二樓
RPTPMLSLQHPFFBH47EA,坡道平面,0,29.24,地下一樓
RPTPMLSLQHPFFBH47EA,坡道平面,0,29.24,地下一樓
RPRRMLQLQHPFFAH17EA,坡道平面,1500000,,地下二樓
RPXQMLRLQHPFFBH87EA,坡道平面,1500000,31.34,地下二樓
RPVRMLQLQHPFFAH57EA,坡道平面,0,,地下四樓
RPTRMLQLQHPFFAH37EA,坡道平面,1400000,,地下一樓
RPUOMLOLPHPFFHH47DA,坡道平面,0,26.81,地下四樓
RPWNMLOLQHPFFGH57DA,坡道平面,0,,地下二樓
RPPNMLQLQHPFFFH96DA,坡道平面,0,,地下三樓
RPVOMLMKQHPFFFH17DA,坡道機械,0,,地下二樓
RPTPMLKLQHPFFEH86DA,坡道平面,0,,地下一樓
RPXQMLKLQHPFFEH37DA,坡道平面,0,30.07,地下二樓
RPRRMLQLQHPFFEH47DA,坡道平面,0,,地下三樓
RPUOMLSKQHPFFEH57DA,坡道平面,0,,地下一樓
RPPUMLSKQHPFFEH67DA,坡道平面,1050000,34.83,地下一樓
RPSNMLOKQHPFFEH86DA,坡道平面,0,35.60,地下一樓
RPSOMLOLQHPFFDH96DA,坡道平面,1250000,28.17,地下一樓
RPOPMLPLQHPFFEH96EA,坡道平面,1400000,31.10,地下二樓
RPOPMLPLQHPFFEH96EA,坡道平面,1400000,31.10,地下二樓
RPPPMLPLQHPFFEH07EA,坡道平面,1600000,31.10,地下一樓
RPRNMLPLQHPFFFH17EA,坡道機械,1000000,,地下一樓
RPQOMLQLQHPFFFH27EA,坡道平面,1200000,34.40,地下三樓
RPWQMLRLQHPFFHH38EA,坡道平面,0,,地下二樓
RPWQMLRLQHPFFHH38EA,坡道平面,0,,地下二樓
RPSOMLRLQHPFFFH57EA,坡道平面,0,,地下二樓
RPUOMLRLQHPFFEH67EA,坡道平面,0,,地下二樓
RPPNMLRLQHPFFFH17EA,坡道平面,0,,地下一樓
RPUOMLPLQHPFFDH27DA,坡道平面,0,,地下二樓
RPVPMLOLQHPFFDH37DA,坡道平面,1300000,28.17,地下一樓
RPPOMLSLQHPFFEH17DA,坡道平面,0,,地下一樓
RPVRMLTKQHPFFEH08DA,坡道平面,2000000,44.78,地下一樓
RPVRMLTKQHPFFEH08DA,坡道平面,2000000,44.78,地下一樓
RPQPMLPLQHPFFGH27DA,坡道平面,0,,地下一樓
RPSNMLNKQHPFFHH07DA,坡道平面,2200000,35.74,地下一樓
RPXNMLKKQHPFFHH27DA,其他,1800000,31.31,地下一樓
RPTRMLRLQHPFFAH47EA,坡道平面,0,,地下一樓
RPQVMLRLQHPFFAH57EA,坡道平面,1100000,36.33,地下三樓
RPQVMLRLQHPFFAH57EA,坡道平面,1150000,36.33,地下三樓
RPUVMLRLQHPFFAH97EA,坡道平面,0,,地下三樓
RPWQMLRLQHPFFBH77EA,坡道平面,1300000,23.32,地下二樓
RPSUMLRLQHPFFAH67EA,坡道平面,0,,地下三樓
RPROMLRLQHPFFCH17EA,一樓平面,0,,一樓
RPUOMLRLQHPFFCH47EA,坡道平面,0,,地下一樓
RPVNMLRLQHPFFHH87DA,坡道平面,1500000,35.74,地下四樓
RPXPMLQLQHPFFAH57EA,坡道平面,1500000,33.40,地下二樓
RPROMLRLQHPFFBH96DA,坡道平面,1400000,32.37,地下三樓
RPSOMLRLQHPFFBH07DA,坡道平面,1450000,32.37,地下三樓
RPQQMLPLQHPFFBH86DA,坡道平面,0,32.24,地下一樓
RPROMLQLQHPFFBH86DA,坡道平面,0,,地下一樓
RPQOMLKLQHPFFBH78DA,坡道平面,0,,地下一樓
RPWOMLRLQHPFFBH47DA,坡道平面,0,21.05,地下一樓
RPUOMLMKQHPFFCH76DA,坡道平面,0,,地下二樓
RPTOMLMKQHPFFCH66DA,坡道平面,0,,地下二樓
RPRPMLMKQHPFFCH56DA,坡道平面,0,,地下二樓
RPQPMLMKQHPFFCH09DA,坡道平面,0,,地下二樓
RPOPMLMKQHPFFCH88DA,坡道平面,0,,地下二樓
RPPPMLMKQHPFFCH98DA,坡道平面,0,,地下二樓
RPPOMLOLQHPFFDH66DA,坡道平面,1300000,28.17,地下一樓
RPOTMLPLQHPFFAH86DA,坡道平面,1550000,28.37,地下二樓
RPPTMLPLQHPFFAH96DA,坡道平面,1550000,28.37,地下二樓
RPXSMLPLQHPFFAH67DA,坡道平面,1550000,28.37,地下二樓
RPXUMLRLQHPFFAH08DA,坡道平面,0,,地下三樓
RPXUMLRLQHPFFAH08DA,坡道平面,0,,地下三樓
RPQNNLQJQHPFFBH56DA,坡道平面,0,,地下一樓
RPPTMLRLQHPFFAH17DA,坡道平面,1650000,37.41,地下三樓
RPSNMLQKQHPFFBH76DA,坡道平面,0,,地下二樓
RPXSMLRLQHPFFAH87DA,坡道平面,1650000,37.41,地下三樓
RPQTMLRLQHPFFAH27DA,坡道平面,1650000,37.41,地下三樓
RPWSMLRLQHPFFAH77DA,坡道平面,1650000,37.41,地下三樓
RPSTMLRLQHPFFAH47DA,坡道平面,1600000,37.41,地下三樓
RPRTMLRLQHPFFAH37DA,坡道平面,1650000,37.41,地下三樓
RPTTMLRLQHPFFAH57DA,坡道平面,1600000,37.41,地下三樓
RPOUMLRLQHPFFAH17DA,坡道平面,0,37.41,地下二樓
RPOUMLRLQHPFFAH17DA,坡道平面,0,37.41,地下二樓
RPWTMLRLQHPFFAH87DA,坡道平面,1750000,37.41,地下二樓
RPUTMLRLQHPFFAH67DA,坡道平面,1750000,37.41,地下二樓
RPXTMLRLQHPFFAH97DA,坡道平面,1850000,37.41,地下二樓
RPVTMLRLQHPFFAH77DA,坡道平面,1750000,37.41,地下二樓
RPPUMLRLQHPFFAH27DA,坡道平面,1750000,37.41,地下二樓
RPUPMLLLQHPFFAH66DA,坡道平面,0,28.47,地下一樓
RPQUMLRLQHPFFAH37DA,坡道平面,1650000,37.41,地下三樓
RPPPMLPLQHPFFAH56DA,坡道平面,0,,地下二樓
RPPQMLSKQHPFFAH86DA,坡道平面,1500000,26.47,地下二樓
RPSNMLTKQHPFFAH96DA,坡道平面,1100000,46.72,地下一樓
RPTNMLTKQHPFFAH07DA,坡道平面,1100000,46.72,地下一樓
RPWNMLQJQHPFFAH96DA,坡道平面,0,,地下二樓
