編號,車位類別,車位價格,車位面積(平方公尺),車位所在樓層
RPQWMLQLQHPFFCB17EA,坡道平面,0,,地下二樓
RPSOMLLLQHPFFAB38DA,坡道平面,0,31.27,地下一樓
RPROMLLLQHPFFAB28DA,坡道平面,0,31.27,地下二樓
RPVNMLLLQHPFFAB58DA,坡道平面,0,31.27,地下一樓
RPSNMLLLQHPFFAB28DA,坡道平面,0,31.27,地下二樓
RPWOMLLLQHPFFAB78DA,坡道平面,0,31.27,地下一樓
RPWOMLLLQHPFFAB78DA,坡道平面,0,31.27,地下一樓
RPQOMLLLQHPFFAB18DA,坡道平面,0,31.27,地下二樓
RPOPMLLLQHPFFAB08DA,坡道平面,0,31.27,地下一樓
RPSUMLLKQHPFFBB98DA,坡道平面,1450000,33.07,地下二樓
RPSPMLQJQHPFFBB88DA,坡道平面,1350000,33.07,地下三樓
RPRUMLQJQHPFFBB66DA,坡道機械,0,,地下一樓
RPTNMLOKQHPFFBB68DA,坡道平面,1450000,33.07,地下二樓
RPWSNLLKQHPFFBB66DA,坡道平面,1450000,33.07,地下二樓
RPTQMLOJQHPFFBB88DA,坡道機械,0,,地下三樓
RPXPMLNKQHPFFBB56DA,坡道機械,0,,地下一樓
RPRPMLKLQHPFFBB38DA,坡道平面,0,,地下五樓含以下
RPRPMLKLQHPFFBB38DA,坡道平面,0,,地下五樓含以下
RPUNMLLLQHPFFBB58DA,坡道平面,0,29.00,地下二樓
RPOUMLPKPHPFFCB98DA,坡道平面,0,22.90,地下三樓
RPORMLPJQHPFFCB68DA,坡道平面,0,14.53,地下二樓
RPORMLPJQHPFFCB68DA,坡道平面,0,14.53,地下二樓
RPORMLPJQHPFFCB68DA,坡道平面,0,14.53,地下二樓
RPPPMLMKQHPFFCB38DA,坡道機械,0,14.15,地下五樓含以下
RPPPMLMKQHPFFCB38DA,坡道機械,0,14.15,地下五樓含以下
RPPPMLMKQHPFFCB38DA,坡道平面,0,28.30,地下五樓含以下
RPSNMLOLQHPFFCB78DA,升降機械,0,,地下一樓
RPWRMLKLQHPFFCB56DA,坡道平面,0,34.10,地下四樓
RPPSMLOLQHPFFCB98DA,坡道平面,0,21.29,地下二樓
RPUNMLQLQHPFFHB07DA,坡道平面,0,,地下一樓
RPOOMLOKQHPFFDB48DA,坡道平面,1250000,26.26,地下一樓
RPQOMLOKQHPFFDB68DA,坡道平面,1200000,22.37,地下一樓
RPROMLOKQHPFFDB78DA,坡道平面,1250000,26.26,地下一樓
RPWNMLNLPHPFFDB09DA,坡道平面,0,,地下一樓
